,CO_ENTIDADE,NO_ENTIDADE,DT_ANO_LETIVO_INICIO,CO_MUNICIPIO,TP_LOCALIZACAO,TP_DEPENDENCIA,IN_LOCAL_FUNC_UNID_PRISIONAL,IN_LOCAL_FUNC_PRISIONAL_SOCIO,IN_AGUA_FILTRADA,IN_AGUA_INEXISTENTE,IN_ENERGIA_INEXISTENTE,IN_ESGOTO_INEXISTENTE,IN_LIXO_RECICLA,IN_LABORATORIO_CIENCIAS,IN_LABORATORIO_INFORMATICA,IN_QUADRA_ESPORTES,IN_BIBLIOTECA_SALA_LEITURA,IN_BANHEIRO_DENTRO_PREDIO,IN_BANHEIRO_CHUVEIRO,IN_AREA_VERDE,IN_COMPUTADOR,IN_INTERNET,IN_ALIMENTACAO,ano
5280,26121506,COLEGIO AMERICANO BATISTA,01/02/2018,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2018
5281,26121514,COLEGIO DE SAO JOSE,01/02/2018,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2018
5282,26121530,COLEGIO E CURSO ESPECIAL,01/02/2018,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2018
5283,26121557,COLEGIO RENASCER,01/02/2018,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2018
5284,26121611,ESCOLA E CURSO BANDEIRA,01/02/2018,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2018
5285,26121620,ESCOLA JOAO BARBALHO,01/02/2018,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2018
5286,26121638,ESCOLA MONSENHOR FRANCISCO SALLES,01/02/2018,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2018
5287,26122545,ESCOLA DOM CARLOS COELHO - RECIFE,01/02/2018,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2018
5288,26122553,ESCOLA EMBAIXADOR GILBERTO AMADO,01/02/2018,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2018
5289,26122570,ESCOLA MUNICIPAL DOM HELDER CAMARA,05/02/2018,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2018
5290,26122618,ESCOLA PENSAR E CRIAR,01/02/2018,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2018
5291,26122634,ESCOLA MUNICIPAL POETA JONATAS BRAGA,05/02/2018,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2018
5292,26122669,ESCOLA SABER VIVER,01/02/2018,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2018
5293,26122677,ESCOLA DE REFERENCIA EM ENSINO MEDIO SANTA PAULA FRASSINETTI,01/02/2018,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2018
5294,26122685,ESCOLA TECNICA ESTADUAL PROFESSOR AGAMENON MAGALHAES - ETEPAM,01/02/2018,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2018
5295,26122715,ESCOLINHA SANTA QUITERIA,01/02/2018,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2018
5296,26122774,DINAMICURSOS ESCOLA DO 1 GRAU,01/02/2018,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2018
5297,26122782,EDUCANDARIO CANTO LIVRE,01/02/2018,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2018
5298,26122839,ESCOLA DE REFERENCIA EM ENSINO MEDIO OTHON PARAISO,05/02/2018,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2018
5299,26122847,ESCOLA DE REFERENCIA EM ENSINO MEDIO AMAURY DE MEDEIROS,05/02/2018,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2018
5300,26122855,ESCOLA DEBORA FEIJO,05/02/2018,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2018
5301,26184290,FACULDADE BOA VIAGEM,,2611606,1,4,,,,,,,,,,,,,,,,,,2018
5302,26124211,COLEGIO CONTATO,,2611606,1,4,,,,,,,,,,,,,,,,,,2018
5303,26123924,ESCOLA RECREIO DA TIA MARTA,05/02/2018,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2018
5304,26124017,INSTITUTO NOSSA SENHORA DO CARMO,01/02/2018,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2018
5305,26124033,INSTITUTO JOAO BATISTA,01/02/2018,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2018
5306,26124076,ESCOLA MUNICIPAL WALDEMAR VALENTE,05/02/2018,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2018
5307,26124092,ESCOLA MUNICIPAL ABILIO GOMES,05/02/2018,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2018
5308,26124106,ACADEMIA CRISTA DE BOA VIAGEM,01/02/2018,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2018
5309,26124114,ESCOLA MUNICIPAL LAGOA ENCANTADA,05/02/2018,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2018
5310,26124165,CMEI BERNARD VAN DER LEER,05/02/2018,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2018
5311,26124173,ESCOLA MUNICIPAL CENTRO DE EDUC INFAN 14 BIS,05/02/2018,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2018
5312,26124190,ESCOLA DE REFERENCIA EM ENSINO MEDIO SANTOS DUMONT,05/02/2018,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2018
5313,26124220,COLEGIO SANTA MARIA,05/02/2018,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2018
5314,26124297,COLEGIO DE APLICACAO DO CE DA UFPE,01/02/2018,2611606,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2018
5315,26124378,EDUCANDARIO JARDIM PARAISO,01/03/2018,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2018
5316,26124394,EDUCANDARIO MARCIA CRISTINA,05/02/2018,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2018
5317,26140977,EDUCANDARIO ROSA DE SARON,01/02/2018,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2018
5318,26141019,EDUCANDARIO PEDRO HENRIQUE,01/02/2018,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2018
5319,26166941,COLEGIO UNIVERSO DO SABER,,2611606,1,4,,,,,,,,,,,,,,,,,,2018
5320,26148773,COLEGIO FAZER CRESCER LTDA,01/02/2018,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2018
5321,26173379,SOCIEDADE EDUCACIONAL SABER VENCER,,2611606,1,4,,,,,,,,,,,,,,,,,,2018
5322,26124432,ESCOLA DE REFERENCIA EM ENSINO MEDIO APOLONIO SALES,05/02/2018,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2018
5323,26124440,ESCOLA ASSIS CHATEAUBRIAND,05/02/2018,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2018
5324,26124467,ESCOLA MUNICIPAL BEATO EUGENIO MAZENOD,05/02/2018,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2018
5325,26124475,ESCOLA BRIGADEIRO EDUARDO GOMES - RECIFE,05/02/2018,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2018
5326,26124483,ESCOLA MUNICIPAL CAPELA SANTO ANTONIO,05/02/2018,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2018
5327,26124513,ESCOLA MUNICIPAL CICERO FRANKLIN CORDEIRO,05/02/2018,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2018
5328,26124556,ESCOLA MUNICIPAL MARIA DE SAMPAIO LUCENA,05/02/2018,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2018
5329,26124572,ESCOLA DELMIRO GOUVEIA,05/02/2018,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2018
5330,26124580,ESCOLA ELEANOR ROOSEVELT,05/02/2018,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2018
5331,26124599,ESCOLA ENEIDA RABELLO,05/02/2018,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2018
5332,26124602,ESCOLA DE REFERENCIA EM ENSINO MEDIO ENGENHEIRO LAURO DINIZ,05/02/2018,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2018
5333,26124610,ESCOLA MUNICIPAL FUTURO FELIZ,05/02/2018,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2018
5334,26124645,ESCOLA JORNALISTA COSTA PORTO,05/02/2018,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2018
5335,26124653,ESCOLA DE REFERENCIA EM ENSINO MEDIO LAGOA ENCANTADA,05/02/2018,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2018
5336,26125595,CENTRO DE CULTURA INFANTIL REINO MAGICO,29/01/2018,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2018
5337,26125617,COLEGIO DA SAGRADA FAMILIA DE CASA FORTE,01/02/2018,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2018
5338,26125625,COLEGIO ELO,01/02/2018,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2018
5339,26125641,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSE VILELA,05/02/2018,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2018
5340,26125650,ESCOLA LIONS DE PARNAMIRIM,01/02/2018,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2018
5341,26125668,COLEGIO MOTIVO,01/02/2018,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2018
5342,26125692,ESCOLA MUNICIPAL SOCIOLOGO GILBERTO FREYRE,05/02/2018,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2018
5343,26125706,ESCOLA MUNICIPAL MUNDO ESPERANCA,05/02/2018,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2018
5344,26125757,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR CANDIDO DUARTE,01/02/2018,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2018
5345,26125765,CENTRO ESCOLAR CAROCHINHA,01/02/2018,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2018
5346,26125781,ESCOLA DE REFERENCIA EM ENSINO MEDIO SILVA JARDIM,01/02/2018,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2018
5347,26125790,COLEGIO EMINENTE - CENTRO EDUCACIONAL PARNAMIRIM LTDA,01/02/2018,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2018
5348,26125811,ESCOLA MUNICIPAL VIRGEM PODEROSA,05/02/2018,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2018
5349,26125820,INSTITUTO SANTA CRUZ,03/02/2018,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2018
5350,26121522,COLEGIO E CURSO ALPHA,,2611606,1,4,,,,,,,,,,,,,,,,,,2018
5351,26126605,ESCOLA TOME GIBSON,01/02/2018,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2018
5352,26126613,ESCOLA ROSA DE MAGALHAES MELO,01/02/2018,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2018
5353,26126621,ESCOLA ROTARY DE NOVA DESCOBERTA,01/02/2018,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2018
5354,26126630,ESCOLA MUNICIPAL SAO CRISTOVAO,05/02/2018,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2018
5355,26126672,ESCOLA MUNICIPAL MAURICIO DE NASSAU,05/02/2018,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2018
5356,26126680,ESCOLA MUNICIPAL CORREGO DA AREIA,05/02/2018,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2018
5357,26126702,ESCOLA DA ANINHA,05/02/2018,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2018
5358,26126753,ESCOLA MARIA LUIZA,05/02/2018,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2018
5359,26126770,ESCOLA MUNICIPAL JOSEFINA MARINHO,05/02/2018,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2018
5360,26126788,ESCOLA MUNICIPAL PROFESSOR MAURO MOTA,05/02/2018,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2018
5361,26126818,ESCOLA MUNICIPAL DOM JOSE LAMARTINE SOARES,05/02/2018,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2018
5362,26126826,ESCOLA MUNICIPAL MANOEL ANTONIO DE FREITAS,05/02/2018,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2018
5363,26126869,ESCOLA MUNICIPAL BOA ESPERANCA,05/02/2018,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2018
5364,26126893,INSTITUTO ANA KASSIA,01/02/2018,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2018
5365,26126966,ESCOLA MUNICIPAL PEDRINHO,05/02/2018,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2018
5366,26128063,CENTRO EDUCACIONAL ANA NERY,01/02/2018,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2018
5367,26128101,ESCOLA DE REFERENCIA EM ENSINO MEDIO DE BEBERIBE,01/02/2018,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2018
5368,26128110,ESCOLA MUNICIPAL ALDA ROMEU,05/02/2018,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2018
5369,26128160,ESCOLA DOUTOR FABIO CORREA,01/02/2018,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2018
5370,26128179,ESCOLA DOUTOR FRANCISCO PESSOA DE QUEIROZ,01/02/2018,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2018
5371,26128187,ESCOLA EDUCACIONAL CECILIA MEIRELLES,01/02/2018,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2018
5372,26128195,ESCOLA DE REFERENCIA EM ENSINO MEDIO JARBAS PERNAMBUCANO,01/02/2018,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2018
5373,26128233,ESCOLA MUNICIPAL DA MANGABEIRA,05/02/2018,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2018
5374,26128250,ESCOLA MONSENHOR VIANA DE 1� E 2� GRAUS,01/02/2018,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2018
5375,26128268,ESCOLA MUNICIPAL LUIZ LUA GONZAGA,05/02/2018,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2018
5376,26128314,ESCOLA MUNICIPAL NOVA AURORA,05/02/2018,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2018
5377,26128322,ESCOLA MUNICIPAL NOVO HORIZONTE,05/02/2018,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2018
5378,26128357,ESCOLA NOSSO PARAISO,05/02/2018,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2018
5379,26128390,ESCOLA MUNICIPAL PAULO VI,05/02/2018,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2018
5380,26147165,LAR FABIANO DE CRISTO,01/02/2018,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2018
5381,26147378,ESCOLA ESPACO ALEGRE LTDA,01/02/2018,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2018
5382,26147386,COLEGIO E CURSO SENHOR DO BONFIM,01/02/2018,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2018
5383,26147483,EDUCANDARIO TANIA BEZERRA,01/02/2018,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2018
5384,26147513,ASSOCIACAO EDUC E CULTURAL ARCO-IRIS,01/02/2018,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2018
5385,26167956,U BL CAR URSO LA VAI ELE E AS GOST DO BONGI,,2611606,1,4,,,,,,,,,,,,,,,,,,2018
5386,26153130,CRECHE MUNICIPAL RECIFE 2000,05/02/2018,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2018
5387,26153254,CRECHE MUNICIPAL FUTURO DO AMANHA,05/02/2018,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2018
5388,26153262,CMEI NOSSO SENHOR JESUS DO BONFIM,05/02/2018,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2018
5389,26153270,CMEI JESUS DE NAZARE,05/02/2018,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2018
5390,26153297,ESCOLA MUNICIPAL PROFESSOR ENALDO MANOEL DE SOUZA,05/02/2018,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2018
5391,26153319,CRECHE MUNICIPAL DEUS E AMOR-,05/02/2018,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2018
5392,26153335,CRECHE ESC RECIFE SANTA LUZIA,05/02/2018,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2018
5393,26153343,CRECHE COM N SRA DA BOA VIAGEM,01/02/2018,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2018
5394,26153351,CRECHE MUNICIPAL WALDIR SAVLUSCHINSKE,05/02/2018,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2018
5395,26153386,ESCOLA MUNICIPAL PROFESSOR ANTONIO DE BRITO ALVES,05/02/2018,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2018
5396,26153394,CRECHE MUNICIPAL NOVO HORIZONTE-,05/02/2018,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2018
